"Time (CET/CEST)","BZN|GB > BZN|FR Day Ahead [MW]","BZN|GB > BZN|FR Total [MW]","BZN|FR > BZN|GB Day Ahead [MW]","BZN|FR > BZN|GB Total [MW]"
"17.01.2020 06:00 - 17.01.2020 07:00","0","1015","2000","2000"
"17.01.2020 07:00 - 17.01.2020 08:00","0","274","2000","2000"
"17.01.2020 08:00 - 17.01.2020 09:00","0","0","2000","2000"
"17.01.2020 09:00 - 17.01.2020 10:00","0","0","2000","2000"
"17.01.2020 10:00 - 17.01.2020 11:00","0","0","2000","2000"
"17.01.2020 11:00 - 17.01.2020 12:00","0","0","2000","2000"
"17.01.2020 12:00 - 17.01.2020 13:00","0","400","2000","2000"
"17.01.2020 13:00 - 17.01.2020 14:00","0","400","2000","2000"
"17.01.2020 14:00 - 17.01.2020 15:00","0","400","2000","2000"
"17.01.2020 15:00 - 17.01.2020 16:00","0","400","2000","2000"
"17.01.2020 16:00 - 17.01.2020 17:00","0","0","2000","2000"
"17.01.2020 17:00 - 17.01.2020 18:00","0","0","2000","2000"
"17.01.2020 18:00 - 17.01.2020 19:00","0","0","2000","2000"
"17.01.2020 19:00 - 17.01.2020 20:00","0","0","2000","2000"
"17.01.2020 20:00 - 17.01.2020 21:00","0","0","2000","2000"
"17.01.2020 21:00 - 17.01.2020 22:00","0","0","2000","2000"
"17.01.2020 22:00 - 17.01.2020 23:00","0","0","2000","2000"
"17.01.2020 23:00 - 18.01.2020 00:00","0","372","2000","2000"
"18.01.2020 00:00 - 18.01.2020 01:00","0","348","1045","1046"
"18.01.2020 01:00 - 18.01.2020 02:00","0","363","1136","1136"
"18.01.2020 02:00 - 18.01.2020 03:00","0","348","353","353"
"18.01.2020 03:00 - 18.01.2020 04:00","0","348","625","625"
"18.01.2020 04:00 - 18.01.2020 05:00","0","304","400","400"
"18.01.2020 05:00 - 18.01.2020 06:00","0","249","353","353"
"18.01.2020 06:00 - 18.01.2020 07:00","554","829","353","1009"
"18.01.2020 07:00 - 18.01.2020 08:00","0","644","1662","1662"
"18.01.2020 08:00 - 18.01.2020 09:00","0","150","0","0"
"18.01.2020 09:00 - 18.01.2020 10:00","0","50","1281","1281"
"18.01.2020 10:00 - 18.01.2020 11:00","0","200","2000","2000"
"18.01.2020 11:00 - 18.01.2020 12:00","0","0","2000","2000"
"18.01.2020 12:00 - 18.01.2020 13:00","0","0","1507","1507"
"18.01.2020 13:00 - 18.01.2020 14:00","0","0","1405","1405"
"18.01.2020 14:00 - 18.01.2020 15:00","0","0","2000","2000"
"18.01.2020 15:00 - 18.01.2020 16:00","0","0","2000","2000"
"18.01.2020 16:00 - 18.01.2020 17:00","0","0","2000","2000"
"18.01.2020 17:00 - 18.01.2020 18:00","0","0","2000","2000"
"18.01.2020 18:00 - 18.01.2020 19:00","0","0","2000","2000"
"18.01.2020 19:00 - 18.01.2020 20:00","0","0","2000","2000"
"18.01.2020 20:00 - 18.01.2020 21:00","0","0","2000","2000"
"18.01.2020 21:00 - 18.01.2020 22:00","0","0","2000","2000"
"18.01.2020 22:00 - 18.01.2020 23:00","0","0","2000","2000"
"18.01.2020 23:00 - 19.01.2020 00:00","0","99","2000","2000"
"19.01.2020 00:00 - 19.01.2020 01:00","0","336","2000","2000"
"19.01.2020 01:00 - 19.01.2020 02:00","0","395","2000","2000"
"19.01.2020 02:00 - 19.01.2020 03:00","0","395","2000","2000"
"19.01.2020 03:00 - 19.01.2020 04:00","0","395","2000","2000"
"19.01.2020 04:00 - 19.01.2020 05:00","0","395","2000","2000"
"19.01.2020 05:00 - 19.01.2020 06:00","0","495","2000","2000"
"19.01.2020 06:00 - 19.01.2020 07:00","0","466","2000","2000"
"19.01.2020 07:00 - 19.01.2020 08:00","0","350","2000","2000"
"19.01.2020 08:00 - 19.01.2020 09:00","0","225","1705","1705"
"19.01.2020 09:00 - 19.01.2020 10:00","0","59","2000","2000"
"19.01.2020 10:00 - 19.01.2020 11:00","0","0","2000","2000"
"19.01.2020 11:00 - 19.01.2020 12:00","0","0","2000","2000"
"19.01.2020 12:00 - 19.01.2020 13:00","0","0","2000","2000"
"19.01.2020 13:00 - 19.01.2020 14:00","0","0","2000","2000"
"19.01.2020 14:00 - 19.01.2020 15:00","0","0","2000","2000"
"19.01.2020 15:00 - 19.01.2020 16:00","0","0","2000","2000"
"19.01.2020 16:00 - 19.01.2020 17:00","0","0","2000","2000"
"19.01.2020 17:00 - 19.01.2020 18:00","0","0","2000","2000"
"19.01.2020 18:00 - 19.01.2020 19:00","0","0","2000","2000"
"19.01.2020 19:00 - 19.01.2020 20:00","0","0","2000","2000"
"19.01.2020 20:00 - 19.01.2020 21:00","0","0","2000","2000"
"19.01.2020 21:00 - 19.01.2020 22:00","0","0","2000","2000"
"19.01.2020 22:00 - 19.01.2020 23:00","0","0","2000","2000"
"19.01.2020 23:00 - 20.01.2020 00:00","0","90","2000","2000"
"20.01.2020 00:00 - 20.01.2020 01:00","0","288","2000","2000"
"20.01.2020 01:00 - 20.01.2020 02:00","0","288","2000","2000"
"20.01.2020 02:00 - 20.01.2020 03:00","0","249","2000","2000"
"20.01.2020 03:00 - 20.01.2020 04:00","0","249","2000","2000"
"20.01.2020 04:00 - 20.01.2020 05:00","0","198","2000","2000"
"20.01.2020 05:00 - 20.01.2020 06:00","0","0","60","60"
"20.01.2020 06:00 - 20.01.2020 07:00","449","449","0","0"
"20.01.2020 07:00 - 20.01.2020 08:00","330","350","0","0"
"20.01.2020 08:00 - 20.01.2020 09:00","909","909","0","1619"
"20.01.2020 09:00 - 20.01.2020 10:00","564","564","0","0"
"20.01.2020 10:00 - 20.01.2020 11:00","0","159","652","652"
"20.01.2020 11:00 - 20.01.2020 12:00","312","319","0","0"
"20.01.2020 12:00 - 20.01.2020 13:00","682","698","0","0"
"20.01.2020 13:00 - 20.01.2020 14:00","955","996","0","0"
"20.01.2020 14:00 - 20.01.2020 15:00","1018","1100","0","0"
"20.01.2020 15:00 - 20.01.2020 16:00","435","560","0","0"
"20.01.2020 16:00 - 20.01.2020 17:00","565","789","0","0"
"20.01.2020 17:00 - 20.01.2020 18:00","0","908","657","657"
"20.01.2020 18:00 - 20.01.2020 19:00","0","1606","2000","2000"
"20.01.2020 19:00 - 20.01.2020 20:00","0","1556","1691","1691"
"20.01.2020 20:00 - 20.01.2020 21:00","0","200","2000","2000"
"20.01.2020 21:00 - 20.01.2020 22:00","0","200","2000","2000"
"20.01.2020 22:00 - 20.01.2020 23:00","0","400","1662","1662"
"20.01.2020 23:00 - 21.01.2020 00:00","0","400","1967","1967"
"21.01.2020 00:00 - 21.01.2020 01:00","0","30","118","118"
"21.01.2020 01:00 - 21.01.2020 02:00","0","30","758","758"
"21.01.2020 02:00 - 21.01.2020 03:00","0","30","885","885"
"21.01.2020 03:00 - 21.01.2020 04:00","0","0","1898","1898"
"21.01.2020 04:00 - 21.01.2020 05:00","0","0","1924","1924"
"21.01.2020 05:00 - 21.01.2020 06:00","0","0","538","538"
"21.01.2020 06:00 - 21.01.2020 07:00","89","89","0","0"
"21.01.2020 07:00 - 21.01.2020 08:00","792","792","0","657"
"21.01.2020 08:00 - 21.01.2020 09:00","0","0","329","1641"
"21.01.2020 09:00 - 21.01.2020 10:00","0","0","2000","2000"
"21.01.2020 10:00 - 21.01.2020 11:00","0","0","2000","2000"
"21.01.2020 11:00 - 21.01.2020 12:00","0","0","2000","2000"
"21.01.2020 12:00 - 21.01.2020 13:00","0","0","2000","2000"
"21.01.2020 13:00 - 21.01.2020 14:00","0","0","1728","1764"
"21.01.2020 14:00 - 21.01.2020 15:00","0","0","1510","1850"
"21.01.2020 15:00 - 21.01.2020 16:00","0","0","1617","1900"
"21.01.2020 16:00 - 21.01.2020 17:00","0","0","1556","1756"
"21.01.2020 17:00 - 21.01.2020 18:00","0","0","2000","2000"
"21.01.2020 18:00 - 21.01.2020 19:00","0","0","2000","2000"
"21.01.2020 19:00 - 21.01.2020 20:00","0","0","1536","1600"
"21.01.2020 20:00 - 21.01.2020 21:00","0","0","2000","2000"
"21.01.2020 21:00 - 21.01.2020 22:00","0","0","1276","1276"
"21.01.2020 22:00 - 21.01.2020 23:00","0","0","576","576"
"21.01.2020 23:00 - 22.01.2020 00:00","0","0","0","0"
"22.01.2020 00:00 - 22.01.2020 01:00","0","0","0","0"
"22.01.2020 01:00 - 22.01.2020 02:00","0","0","851","851"
"22.01.2020 02:00 - 22.01.2020 03:00","0","30","1712","1712"
"22.01.2020 03:00 - 22.01.2020 04:00","0","30","2000","2000"
"22.01.2020 04:00 - 22.01.2020 05:00","0","30","2000","2000"
"22.01.2020 05:00 - 22.01.2020 06:00","0","30","555","555"
"22.01.2020 06:00 - 22.01.2020 07:00","1652","1652","0","0"
"22.01.2020 07:00 - 22.01.2020 08:00","2000","2000","0","404"
"22.01.2020 08:00 - 22.01.2020 09:00","0","0","0","162"
"22.01.2020 09:00 - 22.01.2020 10:00","0","0","1980","1980"
"22.01.2020 10:00 - 22.01.2020 11:00","0","0","2000","2000"
"22.01.2020 11:00 - 22.01.2020 12:00","0","0","2000","2000"
"22.01.2020 12:00 - 22.01.2020 13:00","0","0","2000","2000"
"22.01.2020 13:00 - 22.01.2020 14:00","0","0","2000","2000"
"22.01.2020 14:00 - 22.01.2020 15:00","0","140","2000","2000"
"22.01.2020 15:00 - 22.01.2020 16:00","0","140","2000","2000"
"22.01.2020 16:00 - 22.01.2020 17:00","0","120","1341","1839"
"22.01.2020 17:00 - 22.01.2020 18:00","0","0","2000","2000"
"22.01.2020 18:00 - 22.01.2020 19:00","0","0","2000","2000"
"22.01.2020 19:00 - 22.01.2020 20:00","0","0","2000","2000"
"22.01.2020 20:00 - 22.01.2020 21:00","0","0","2000","2000"
"22.01.2020 21:00 - 22.01.2020 22:00","0","0","1642","1642"
"22.01.2020 22:00 - 22.01.2020 23:00","0","0","328","370"
"22.01.2020 23:00 - 23.01.2020 00:00","1219","1219","0","42"
"23.01.2020 00:00 - 23.01.2020 01:00","1419","1419","0","323"
"23.01.2020 01:00 - 23.01.2020 02:00","2000","2000","0","916"
"23.01.2020 02:00 - 23.01.2020 03:00","1452","1452","0","354"
"23.01.2020 03:00 - 23.01.2020 04:00","1391","1391","0","293"
"23.01.2020 04:00 - 23.01.2020 05:00","2000","2000","0","916"
"23.01.2020 05:00 - 23.01.2020 06:00","2000","2000","0","915"
"23.01.2020 06:00 - 23.01.2020 07:00","2000","2000","0","2023"
"23.01.2020 07:00 - 23.01.2020 08:00","2000","2000","0","2023"
"23.01.2020 08:00 - 23.01.2020 09:00","2000","2000","0","2023"
"23.01.2020 09:00 - 23.01.2020 10:00","346","500","0","0"
"23.01.2020 10:00 - 23.01.2020 11:00","0","179","429","429"
"23.01.2020 11:00 - 23.01.2020 12:00","0","310","824","824"
"23.01.2020 12:00 - 23.01.2020 13:00","0","313","813","863"
"23.01.2020 13:00 - 23.01.2020 14:00","0","334","940","990"
"23.01.2020 14:00 - 23.01.2020 15:00","0","249","926","926"
"23.01.2020 15:00 - 23.01.2020 16:00","0","249","566","566"
"23.01.2020 16:00 - 23.01.2020 17:00","0","212","662","662"
"23.01.2020 17:00 - 23.01.2020 18:00","0","581","1889","1889"
"23.01.2020 18:00 - 23.01.2020 19:00","0","1037","2000","2000"
"23.01.2020 19:00 - 23.01.2020 20:00","0","987","2000","2000"
"23.01.2020 20:00 - 23.01.2020 21:00","0","100","2000","2000"
"23.01.2020 21:00 - 23.01.2020 22:00","0","100","2000","2000"
"23.01.2020 22:00 - 23.01.2020 23:00","0","50","0","0"
"23.01.2020 23:00 - 24.01.2020 00:00","342","400","0","0"
"24.01.2020 00:00 - 24.01.2020 01:00","726","726","0","0"
"24.01.2020 01:00 - 24.01.2020 02:00","2000","2000","0","890"
"24.01.2020 02:00 - 24.01.2020 03:00","2000","2000","0","890"
"24.01.2020 03:00 - 24.01.2020 04:00","2000","2000","0","890"
"24.01.2020 04:00 - 24.01.2020 05:00","1308","1308","0","202"
"24.01.2020 05:00 - 24.01.2020 06:00","2000","2000","0","889"
"24.01.2020 06:00 - 24.01.2020 07:00","2000","2000","0","1762"
"24.01.2020 07:00 - 24.01.2020 08:00","2000","2000","0","1775"
"24.01.2020 08:00 - 24.01.2020 09:00","2000","2000","0","891"
"24.01.2020 09:00 - 24.01.2020 10:00","428","438","0","0"
"24.01.2020 10:00 - 24.01.2020 11:00","0","0","460","460"
"24.01.2020 11:00 - 24.01.2020 12:00","0","0","538","538"
"24.01.2020 12:00 - 24.01.2020 13:00","0","0","1310","1310"
"24.01.2020 13:00 - 24.01.2020 14:00","0","0","1404","1404"
"24.01.2020 14:00 - 24.01.2020 15:00","0","70","1408","1508"
"24.01.2020 15:00 - 24.01.2020 16:00","0","70","1147","1247"
"24.01.2020 16:00 - 24.01.2020 17:00","0","0","52","455"
"24.01.2020 17:00 - 24.01.2020 18:00","0","80","1696","1696"
"24.01.2020 18:00 - 24.01.2020 19:00","0","118","2000","2000"
"24.01.2020 19:00 - 24.01.2020 20:00","0","118","489","489"
"24.01.2020 20:00 - 24.01.2020 21:00","0","0","68","519"
"24.01.2020 21:00 - 24.01.2020 22:00","0","0","0","300"
"24.01.2020 22:00 - 24.01.2020 23:00","0","0","0","0"
"24.01.2020 23:00 - 25.01.2020 00:00","1218","1218","0","709"
"25.01.2020 00:00 - 25.01.2020 01:00","0","248","2000","2000"
"25.01.2020 01:00 - 25.01.2020 02:00","0","248","2000","2000"
"25.01.2020 02:00 - 25.01.2020 03:00","0","50","1238","1238"
"25.01.2020 03:00 - 25.01.2020 04:00","0","50","583","583"
"25.01.2020 04:00 - 25.01.2020 05:00","0","50","0","0"
"25.01.2020 05:00 - 25.01.2020 06:00","40","90","0","0"
"25.01.2020 06:00 - 25.01.2020 07:00","457","600","0","0"
"25.01.2020 07:00 - 25.01.2020 08:00","0","320","0","0"
"25.01.2020 08:00 - 25.01.2020 09:00","1061","1061","0","607"
"25.01.2020 09:00 - 25.01.2020 10:00","0","0","0","456"
"25.01.2020 10:00 - 25.01.2020 11:00","0","0","2000","2000"
"25.01.2020 11:00 - 25.01.2020 12:00","0","175","2000","2000"
"25.01.2020 12:00 - 25.01.2020 13:00","0","175","1962","1980"
"25.01.2020 13:00 - 25.01.2020 14:00","0","175","486","524"
"25.01.2020 14:00 - 25.01.2020 15:00","0","200","1539","1539"
"25.01.2020 15:00 - 25.01.2020 16:00","0","200","1118","1118"
"25.01.2020 16:00 - 25.01.2020 17:00","0","0","1560","1560"
"25.01.2020 17:00 - 25.01.2020 18:00","0","0","2000","2000"
"25.01.2020 18:00 - 25.01.2020 19:00","0","0","2000","2000"
"25.01.2020 19:00 - 25.01.2020 20:00","0","0","2000","2000"
"25.01.2020 20:00 - 25.01.2020 21:00","0","175","2000","2000"
"25.01.2020 21:00 - 25.01.2020 22:00","0","300","2000","2000"
"25.01.2020 22:00 - 25.01.2020 23:00","0","399","2000","2000"
"25.01.2020 23:00 - 26.01.2020 00:00","0","150","142","142"
"26.01.2020 00:00 - 26.01.2020 01:00","0","100","462","462"
"26.01.2020 01:00 - 26.01.2020 02:00","0","100","353","353"
"26.01.2020 02:00 - 26.01.2020 03:00","314","339","353","353"
"26.01.2020 03:00 - 26.01.2020 04:00","1532","1532","353","353"
"26.01.2020 04:00 - 26.01.2020 05:00","2353","2353","353","1264"
"26.01.2020 05:00 - 26.01.2020 06:00","2353","2353","353","1264"
"26.01.2020 06:00 - 26.01.2020 07:00","2353","2353","353","1264"
"26.01.2020 07:00 - 26.01.2020 08:00","2353","2353","353","1263"
"26.01.2020 08:00 - 26.01.2020 09:00","2000","2000","0","910"
"26.01.2020 09:00 - 26.01.2020 10:00","1947","1947","0","849"
"26.01.2020 10:00 - 26.01.2020 11:00","0","0","0","0"
"26.01.2020 11:00 - 26.01.2020 12:00","0","350","1245","1245"
"26.01.2020 12:00 - 26.01.2020 13:00","0","0","2000","2000"
"26.01.2020 13:00 - 26.01.2020 14:00","0","0","2000","2000"
"26.01.2020 14:00 - 26.01.2020 15:00","0","0","2000","2000"
"26.01.2020 15:00 - 26.01.2020 16:00","0","0","2000","2000"
"26.01.2020 16:00 - 26.01.2020 17:00","0","0","2000","2000"
"26.01.2020 17:00 - 26.01.2020 18:00","0","0","2000","2000"
"26.01.2020 18:00 - 26.01.2020 19:00","0","0","2000","2000"
"26.01.2020 19:00 - 26.01.2020 20:00","0","0","2000","2000"
"26.01.2020 20:00 - 26.01.2020 21:00","0","0","2000","2000"
"26.01.2020 21:00 - 26.01.2020 22:00","0","0","2000","2000"
"26.01.2020 22:00 - 26.01.2020 23:00","0","0","2000","2000"
"26.01.2020 23:00 - 27.01.2020 00:00","0","396","2000","2000"
"27.01.2020 00:00 - 27.01.2020 01:00","0","494","2000","2000"
"27.01.2020 01:00 - 27.01.2020 02:00","0","584","2000","2000"
"27.01.2020 02:00 - 27.01.2020 03:00","0","89","1110","1110"
"27.01.2020 03:00 - 27.01.2020 04:00","0","0","384","384"
"27.01.2020 04:00 - 27.01.2020 05:00","0","0","200","200"
"27.01.2020 05:00 - 27.01.2020 06:00","1415","1415","0","319"
"27.01.2020 06:00 - 27.01.2020 07:00","1764","1764","0","672"
"27.01.2020 07:00 - 27.01.2020 08:00","0","150","0","0"
"27.01.2020 08:00 - 27.01.2020 09:00","460","560","0","0"
"27.01.2020 09:00 - 27.01.2020 10:00","559","610","0","0"
"27.01.2020 10:00 - 27.01.2020 11:00","0","0","0","0"
"27.01.2020 11:00 - 27.01.2020 12:00","57","57","0","100"
"27.01.2020 12:00 - 27.01.2020 13:00","0","0","0","100"
"27.01.2020 13:00 - 27.01.2020 14:00","0","100","307","407"
"27.01.2020 14:00 - 27.01.2020 15:00","0","0","283","383"
"27.01.2020 15:00 - 27.01.2020 16:00","0","0","1259","1359"
"27.01.2020 16:00 - 27.01.2020 17:00","0","0","1994","1994"
"27.01.2020 17:00 - 27.01.2020 18:00","0","0","2000","2000"
"27.01.2020 18:00 - 27.01.2020 19:00","0","0","2000","2000"
"27.01.2020 19:00 - 27.01.2020 20:00","0","0","2000","2000"
"27.01.2020 20:00 - 27.01.2020 21:00","0","0","2000","2000"
"27.01.2020 21:00 - 27.01.2020 22:00","0","0","2000","2000"
"27.01.2020 22:00 - 27.01.2020 23:00","0","0","2000","2000"
"27.01.2020 23:00 - 28.01.2020 00:00","0","0","2000","2000"
"28.01.2020 00:00 - 28.01.2020 01:00","0","197","2000","2000"
"28.01.2020 01:00 - 28.01.2020 02:00","0","247","2000","2000"
"28.01.2020 02:00 - 28.01.2020 03:00","0","395","2000","2000"
"28.01.2020 03:00 - 28.01.2020 04:00","0","395","2000","2000"
"28.01.2020 04:00 - 28.01.2020 05:00","0","395","2000","2000"
"28.01.2020 05:00 - 28.01.2020 06:00","0","133","1736","1749"
"28.01.2020 06:00 - 28.01.2020 07:00","0","100","399","1510"
"28.01.2020 07:00 - 28.01.2020 08:00","0","125","956","1867"
"28.01.2020 08:00 - 28.01.2020 09:00","1","51","2001","2001"
"28.01.2020 09:00 - 28.01.2020 10:00","0","50","2000","2000"
"28.01.2020 10:00 - 28.01.2020 11:00","0","50","2000","2000"
"28.01.2020 11:00 - 28.01.2020 12:00","0","275","2000","2000"
"28.01.2020 12:00 - 28.01.2020 13:00","0","150","1984","1984"
"28.01.2020 13:00 - 28.01.2020 14:00","0","50","2000","2000"
"28.01.2020 14:00 - 28.01.2020 15:00","0","143","2000","2000"
"28.01.2020 15:00 - 28.01.2020 16:00","0","143","2000","2000"
"28.01.2020 16:00 - 28.01.2020 17:00","0","50","2000","2000"
"28.01.2020 17:00 - 28.01.2020 18:00","0","0","2000","2000"
"28.01.2020 18:00 - 28.01.2020 19:00","0","0","2000","2000"
"28.01.2020 19:00 - 28.01.2020 20:00","0","0","2000","2000"
"28.01.2020 20:00 - 28.01.2020 21:00","0","0","2000","2000"
"28.01.2020 21:00 - 28.01.2020 22:00","0","0","2000","2000"
"28.01.2020 22:00 - 28.01.2020 23:00","0","0","2000","2000"
"28.01.2020 23:00 - 29.01.2020 00:00","0","296","2000","2000"
"29.01.2020 00:00 - 29.01.2020 01:00","0","100","98","98"
"29.01.2020 01:00 - 29.01.2020 02:00","0","100","280","280"
"29.01.2020 02:00 - 29.01.2020 03:00","27","127","0","0"
"29.01.2020 03:00 - 29.01.2020 04:00","0","150","158","158"
"29.01.2020 04:00 - 29.01.2020 05:00","0","206","682","682"
"29.01.2020 05:00 - 29.01.2020 06:00","61","261","0","0"
"29.01.2020 06:00 - 29.01.2020 07:00","487","804","0","0"
"29.01.2020 07:00 - 29.01.2020 08:00","0","467","0","0"
"29.01.2020 08:00 - 29.01.2020 09:00","0","500","1409","1409"
"29.01.2020 09:00 - 29.01.2020 10:00","0","325","2000","2000"
"29.01.2020 10:00 - 29.01.2020 11:00","0","225","2000","2000"
"29.01.2020 11:00 - 29.01.2020 12:00","0","1124","1470","1470"
"29.01.2020 12:00 - 29.01.2020 13:00","0","1125","1274","1274"
"29.01.2020 13:00 - 29.01.2020 14:00","0","1178","2000","2000"
"29.01.2020 14:00 - 29.01.2020 15:00","0","728","2000","2000"
"29.01.2020 15:00 - 29.01.2020 16:00","0","839","2000","2000"
"29.01.2020 16:00 - 29.01.2020 17:00","0","50","2000","2000"
"29.01.2020 17:00 - 29.01.2020 18:00","0","0","2000","2000"
"29.01.2020 18:00 - 29.01.2020 19:00","0","0","2000","2000"
"29.01.2020 19:00 - 29.01.2020 20:00","0","0","2000","2000"
"29.01.2020 20:00 - 29.01.2020 21:00","0","50","2000","2000"
"29.01.2020 21:00 - 29.01.2020 22:00","0","50","2000","2000"
"29.01.2020 22:00 - 29.01.2020 23:00","0","50","2000","2000"
"29.01.2020 23:00 - 30.01.2020 00:00","0","50","1312","1312"
"30.01.2020 00:00 - 30.01.2020 01:00","0","130","849","849"
"30.01.2020 01:00 - 30.01.2020 02:00","0","130","816","816"
"30.01.2020 02:00 - 30.01.2020 03:00","0","90","460","460"
"30.01.2020 03:00 - 30.01.2020 04:00","0","90","703","703"
"30.01.2020 04:00 - 30.01.2020 05:00","0","150","1248","1248"
"30.01.2020 05:00 - 30.01.2020 06:00","0","189","1401","1401"
"30.01.2020 06:00 - 30.01.2020 07:00","0","537","860","860"
"30.01.2020 07:00 - 30.01.2020 08:00","0","415","2000","2000"
"30.01.2020 08:00 - 30.01.2020 09:00","0","220","2000","2000"
"30.01.2020 09:00 - 30.01.2020 10:00","0","70","2000","2000"
"30.01.2020 10:00 - 30.01.2020 11:00","0","70","2000","2000"
"30.01.2020 11:00 - 30.01.2020 12:00","0","0","2000","2000"
"30.01.2020 12:00 - 30.01.2020 13:00","0","0","2000","2000"
"30.01.2020 13:00 - 30.01.2020 14:00","0","0","2000","2000"
"30.01.2020 14:00 - 30.01.2020 15:00","0","0","2000","2000"
"30.01.2020 15:00 - 30.01.2020 16:00","0","0","2000","2000"
"30.01.2020 16:00 - 30.01.2020 17:00","0","0","2000","2000"
"30.01.2020 17:00 - 30.01.2020 18:00","0","0","2000","2000"
"30.01.2020 18:00 - 30.01.2020 19:00","0","0","2000","2000"
"30.01.2020 19:00 - 30.01.2020 20:00","0","0","2000","2000"
"30.01.2020 20:00 - 30.01.2020 21:00","0","0","2000","2000"
"30.01.2020 21:00 - 30.01.2020 22:00","0","0","2000","2000"
"30.01.2020 22:00 - 30.01.2020 23:00","0","79","2000","2000"
"30.01.2020 23:00 - 31.01.2020 00:00","0","252","2000","2000"
"31.01.2020 00:00 - 31.01.2020 01:00","0","200","828","828"
"31.01.2020 01:00 - 31.01.2020 02:00","0","230","1471","1471"
"31.01.2020 02:00 - 31.01.2020 03:00","0","200","1147","1147"
"31.01.2020 03:00 - 31.01.2020 04:00","0","546","1708","1708"
"31.01.2020 04:00 - 31.01.2020 05:00","0","720","1784","1784"
"31.01.2020 05:00 - 31.01.2020 06:00","0","350","1057","1057"
"31.01.2020 06:00 - 31.01.2020 07:00","0","185","0","32"
"31.01.2020 07:00 - 31.01.2020 08:00","0","200","971","1056"
"31.01.2020 08:00 - 31.01.2020 09:00","0","150","1595","1595"
"31.01.2020 09:00 - 31.01.2020 10:00","0","0","2000","2000"
"31.01.2020 10:00 - 31.01.2020 11:00","0","0","2000","2000"
"31.01.2020 11:00 - 31.01.2020 12:00","0","0","2000","2000"
"31.01.2020 12:00 - 31.01.2020 13:00","0","0","2000","2000"
"31.01.2020 13:00 - 31.01.2020 14:00","0","0","2000","2000"
"31.01.2020 14:00 - 31.01.2020 15:00","0","0","2000","2000"
"31.01.2020 15:00 - 31.01.2020 16:00","0","0","2000","2000"
"31.01.2020 16:00 - 31.01.2020 17:00","0","0","2000","2000"
"31.01.2020 17:00 - 31.01.2020 18:00","0","0","2000","2000"
"31.01.2020 18:00 - 31.01.2020 19:00","0","0","2000","2000"
"31.01.2020 19:00 - 31.01.2020 20:00","0","0","2000","2000"
"31.01.2020 20:00 - 31.01.2020 21:00","0","0","2000","2000"
"31.01.2020 21:00 - 31.01.2020 22:00","0","0","2000","2000"
"31.01.2020 22:00 - 31.01.2020 23:00","0","158","2000","2000"
"31.01.2020 23:00 - 01.02.2020 00:00","0","396","2000","2000"
